FID,pointid,grid_code,xx,yy,Num,,,
4147,3945026,-1.23935,-88.74210055,38.27996205,1,,,
4148,3945029,-1.93225,-88.74203151,38.27995797,1,,,
4149,3944707,-1.35455,-88.74209879,38.27997984,1,,,
4150,3944708,-1.29089,-88.74207578,38.27997848,1,,,
4151,3944710,-1.90189,-88.74202975,38.27997576,1,,,
4152,3944426,-1.41467,-88.74207402,38.27999627,1,,,
4153,3944139,-1.41467,-88.74207225,38.28001406,1,,,
4154,3943850,-1.61261,-88.74197844,38.28002641,1,,,
4155,3943851,-1.61261,-88.74195542,38.28002505,1,,,
4156,3943555,-1.4176,-88.74197668,38.2800442,1,,,
4157,3943556,-1.4176,-88.74195366,38.28004284,1,,,
4158,3943557,-1.62997,-88.74193065,38.28004148,1,,,
4159,3943558,-1.36023,-88.74190764,38.28004012,1,,,
4160,3943244,-1.49817,-88.74197492,38.28006199,1,,,
4161,3943245,-1.49817,-88.7419519,38.28006063,1,,,
4162,3943247,-1.80612,-88.74190587,38.28005791,1,,,
4163,3942929,-1.66602,-88.74199617,38.28008115,1,,,
4164,3942930,-1.52707,-88.74197316,38.28007978,1,,,
4165,3942931,-1.52707,-88.74195014,38.28007842,1,,,
4166,3942289,-1.31787,-88.74185456,38.28010856,1,,,
4167,3941960,-1.20523,-88.7420139,38.28013588,1,,,
4168,3941966,-1.20547,-88.74187582,38.28012771,1,,,
4169,3941633,-1.43494,-88.74187406,38.2801455,1,,,
4170,3941634,-1.23843,-88.74185104,38.28014414,1,,,
4171,3941636,-1.49814,-88.74180501,38.28014142,1,,,
4172,3941637,-1.33456,-88.741782,38.28014006,1,,,
4173,3941261,-1.43494,-88.74187229,38.2801633,1,,,
4174,3941262,-1.23843,-88.74184928,38.28016193,1,,,
4175,3941264,-1.49814,-88.74180325,38.28015921,1,,,
4176,3941265,-1.33456,-88.74178024,38.28015785,1,,,
4177,3940893,-1.23633,-88.74184752,38.28017973,1,,,
4178,3940895,-1.60263,-88.74180149,38.280177,1,,,
4179,3939673,-1.42865,-88.75749186,38.2811579,1,,,
4180,3939674,-1.9983799,-88.75746885,38.28115654,1,,,
4181,3939675,-1.51578,-88.75744584,38.28115518,1,,,
4182,3939297,-1.37054,-88.77376154,38.2821351,1,,,
4183,3939300,-1.4428101,-88.75746709,38.28117433,1,,,
4184,3939301,-1.66891,-88.75744408,38.28117298,1,,,
4185,3938887,-1.2515,-88.77375978,38.28215289,1,,,
4186,3938145,-1.26978,-88.77375628,38.28218848,1,,,
4187,3937808,-1.26978,-88.77375452,38.28220627,1,,,
4188,3937465,-1.2345901,-88.77375277,38.28222406,1,,,
4189,3936733,-1.2432899,-88.75708656,38.28127714,1,,,
4190,3936374,-1.23892,-88.75699274,38.2812895,1,,,
4191,3934906,-1.47272,-88.7737405,38.28234861,1,,,
4192,3934507,-1.47272,-88.77373874,38.2823664,1,,,
4193,3934119,-1.92258,-88.77373699,38.28238419,1,,,
4194,3933746,-1.63113,-88.77373524,38.28240198,1,,,
4195,3933349,-1.72061,-88.77373348,38.28241977,1,,,
4196,3932956,-1.7305599,-88.77373173,38.28243756,1,,,
4197,3932957,-1.29321,-88.77370871,38.28243621,1,,,
4198,3932218,-1.22034,-88.77365918,38.28246908,1,,,
4199,3931814,-1.27661,-88.77365742,38.28248687,1,,,
4200,3931412,-1.6346999,-88.77363266,38.28250331,1,,,
4201,3931039,-1.6346999,-88.7736309,38.2825211,1,,,
4202,3930662,-1.78079,-88.77362915,38.28253889,1,,,
4203,3929942,-1.21176,-88.77369469,38.28257854,1,,,
4204,3929944,-1.44537,-88.77364866,38.28257583,1,,,
4205,3916166,-1.26761,-88.74091522,38.28141305,1,,,
4206,3916167,-1.23883,-88.74089221,38.28141169,1,,,
4207,3915799,-1.39911,-88.74093647,38.28143221,1,,,
4208,3915800,-1.57541,-88.74091346,38.28143084,1,,,
4209,3915801,-1.47815,-88.74089044,38.28142948,1,,,
4210,3915802,-1.31485,-88.74086743,38.28142812,1,,,
4211,3915803,-1.2467,-88.74070633,38.28141859,1,,,
4212,3915428,-1.71185,-88.74086567,38.28144591,1,,,
4213,3865476,-1.58838,-88.8333213,38.28924298,1,,,
4214,3864563,-1.25098,-88.83331782,38.28927856,1,,,
4215,3864142,-1.4447,-88.83331608,38.28929636,1,,,
4216,3863232,-1.2136199,-88.77892247,38.28614323,1,,,
4217,3862766,-1.23022,-88.77892072,38.28616102,1,,,
4218,3856610,-1.9129,-88.83667024,38.28979641,1,,,
4219,3856611,-1.70236,-88.83664723,38.28979506,1,,,
4220,3851809,-1.46198,-88.77777037,38.28655859,1,,,
4221,3851810,-1.7865,-88.77774735,38.28655724,1,,,
4222,3851080,-1.5115401,-88.77776686,38.28659417,1,,,
4223,3758562,-1.21539,-88.73067801,38.28707045,1,,,
4224,3752807,-1.23315,-88.7305736,38.28718954,1,,,
4225,3715300,-1.22824,-88.7657348,38.29028761,1,,,
4226,3714742,-1.69424,-88.76571003,38.29030405,1,,,
4227,3702770,-1.36774,-88.76555632,38.29068868,1,,,
4228,3701482,-1.26047,-88.76557407,38.29074341,1,,,
4229,3701067,-1.40558,-88.76554929,38.29075985,1,,,
4230,3696848,-1.21771,-88.76544142,38.29091454,1,,,
4231,3696352,-1.46826,-88.76541665,38.29093098,1,,,
4232,3695818,-1.51065,-88.76541489,38.29094877,1,,,
4233,3695274,-1.4548301,-88.76539012,38.29096521,1,,,
4234,3623464,-1.2041301,-88.72338497,38.29104055,1,,,
4235,3623106,-1.2041301,-88.7233832,38.29105834,1,,,
4236,3622353,-1.49884,-88.727891,38.29136136,1,,,
4237,3621923,-1.20105,-88.72786622,38.29137779,1,,,
4238,3621924,-1.3307199,-88.72784321,38.29137642,1,,,
4239,3621925,-1.3307199,-88.72782019,38.29137506,1,,,
4240,3621479,-1.68369,-88.72784144,38.29139422,1,,,
4241,3621480,-1.68369,-88.72781842,38.29139285,1,,,
4242,3621064,-1.76657,-88.72779364,38.29140928,1,,,
4243,3618623,-1.28693,-88.72776004,38.29151466,1,,,
4244,3618227,-1.2871701,-88.72773525,38.29153109,1,,,
4245,3617833,-1.23816,-88.72773349,38.29154888,1,,,
4246,3617424,-1.3988,-88.72773172,38.29156667,1,,,
4247,3617425,-1.85461,-88.72770871,38.29156531,1,,,
4248,3617426,-1.25574,-88.72768569,38.29156394,1,,,
4249,3616972,-1.27707,-88.72770694,38.2915831,1,,,
4250,3589142,-1.38974,-88.73099178,38.29301254,1,,,
4251,3589143,-1.38974,-88.73096876,38.29301117,1,,,
4252,3588733,-1.26044,-88.73048362,38.29300033,1,,,
4253,3588734,-1.23383,-88.7304606,38.29299897,1,,,
4254,3588735,-1.2695301,-88.73043759,38.2929976,1,,,
4255,3588737,-1.22974,-88.73039155,38.29299488,1,,,
4256,3588742,-1.31201,-88.73023043,38.29298533,1,,,
4257,3588331,-1.3193099,-88.73052789,38.29302085,1,,,
4258,3588334,-1.35657,-88.73036677,38.2930113,1,,,
4259,3588335,-1.35657,-88.73034375,38.29300994,1,,,
4260,3588336,-1.52679,-88.73032073,38.29300858,1,,,
4261,3588337,-1.21918,-88.73029772,38.29300721,1,,,
4262,3588338,-1.77863,-88.7302747,38.29300585,1,,,
4263,3588342,-1.71393,-88.73018263,38.29300039,1,,,
4264,3588343,-1.26245,-88.73015961,38.29299903,1,,,
4265,3588344,-1.26245,-88.73013659,38.29299767,1,,,
4266,3587923,-1.51376,-88.73103252,38.29306864,1,,,
4267,3587937,-1.83759,-88.73015785,38.29301682,1,,,
4268,3587938,-1.83759,-88.73013483,38.29301546,1,,,
4269,3587526,-1.26923,-88.73103075,38.29308643,1,,,
4270,3587535,-1.21729,-88.73011005,38.29303189,1,,,
4271,3587536,-1.62396,-88.73008703,38.29303052,1,,,
4272,3587537,-1.37067,-88.73006401,38.29302916,1,,,
4273,3587120,-1.64825,-88.73001621,38.29304422,1,,,
4274,3587121,-1.48669,-88.72999319,38.29304286,1,,,
4275,3586723,-1.64825,-88.73001445,38.29306201,1,,,
4276,3586724,-1.48669,-88.72999143,38.29306065,1,,,
4277,3586319,-1.6352201,-88.73077227,38.2931248,1,,,
4278,3586320,-1.6352201,-88.73074925,38.29312344,1,,,
4279,3586322,-1.28229,-88.73001268,38.2930798,1,,,
4280,3586323,-1.56915,-88.72998967,38.29307844,1,,,
4281,3586324,-1.69049,-88.72996665,38.29307708,1,,,
4282,3586327,-1.5224,-88.7298976,38.29307299,1,,,
4283,3586328,-1.5181299,-88.72987458,38.29307162,1,,,
4284,3585903,-1.3865401,-88.73072447,38.29313987,1,,,
4285,3585904,-1.6040601,-88.72989583,38.29309078,1,,,
4286,3585905,-1.82556,-88.72987281,38.29308941,1,,,
4287,3585906,-1.97675,-88.7298498,38.29308805,1,,,
4288,3585907,-1.99866,-88.72982678,38.29308669,1,,,
4289,3585909,-1.69019,-88.72978074,38.29308396,1,,,
4290,3585910,-1.26044,-88.72975772,38.2930826,1,,,
4291,3585482,-1.35422,-88.73069969,38.2931563,1,,,
4292,3585486,-1.69965,-88.72977898,38.29310175,1,,,
4293,3585076,-1.2835701,-88.7306749,38.29317272,1,,,
4294,3585080,-1.7476799,-88.72968514,38.29311409,1,,,
4295,3585081,-1.36823,-88.72966213,38.29311272,1,,,
4296,3584301,-1.35202,-88.73062534,38.29320558,1,,,
4297,3584302,-1.49255,-88.73060232,38.29320422,1,,,
4298,3583934,-1.35202,-88.73062358,38.29322337,1,,,
4299,3583935,-1.49255,-88.73060056,38.29322201,1,,,
4300,3583182,-1.42154,-88.73055099,38.29325486,1,,,
4301,3583183,-1.42154,-88.73052798,38.2932535,1,,,
4302,3582792,-1.2077301,-88.73054923,38.29327265,1,,,
4303,3582793,-1.2077301,-88.73052621,38.29327129,1,,,
4304,3580842,-1.54865,-88.73049437,38.29335888,1,,,
4305,3580509,-1.54865,-88.73049261,38.29337667,1,,,
4306,3580172,-1.33636,-88.73046783,38.2933931,1,,,
4307,3559805,-1.3334399,-88.71445663,38.29328464,1,,,
4308,3521910,-1.65039,-88.71032424,38.29432774,1,,,
4309,3521435,-1.28271,-88.71029945,38.29434416,1,,,
4310,3520937,-1.36429,-88.71027466,38.29436058,1,,,
4311,3520442,-1.35193,-88.72744435,38.29539724,1,,,
4312,3520443,-1.35193,-88.72742133,38.29539587,1,,,
4313,3519918,-1.73694,-88.72739654,38.2954123,1,,,
4314,3519923,-1.26889,-88.71004095,38.29438249,1,,,
4315,3511768,-1.31476,-88.72734882,38.29566001,1,,,
4316,3511190,-1.5053999,-88.72734705,38.2956778,1,,,
4317,3510572,-1.46179,-88.72734529,38.2956956,1,,,
4318,3509173,-1.21527,-88.72731874,38.29572981,1,,,
4319,3507130,-1.27756,-88.72731344,38.29578319,1,,,
4320,3505965,-1.33752,-88.72728689,38.29581741,1,,,
4321,3504789,-1.22018,-88.72723733,38.29585026,1,,,
4322,3500897,-1.21884,-88.72708686,38.29596661,1,,,
4323,3493458,-1.24762,-88.72482758,38.29610113,1,,,
4324,3493459,-1.2935801,-88.72480457,38.29609976,1,,,
4325,3492911,-1.33688,-88.72482582,38.29611892,1,,,
4326,3492912,-1.27002,-88.7248028,38.29611756,1,,,
4327,3492363,-1.40347,-88.72482405,38.29613671,1,,,
4328,3492364,-1.21191,-88.72480103,38.29613535,1,,,
4329,3491788,-1.24686,-88.72482229,38.2961545,1,,,
4330,3491252,-1.40997,-88.72482052,38.29617229,1,,,
4331,3491253,-1.22708,-88.7247975,38.29617093,1,,,
4332,3490736,-1.5096999,-88.72481876,38.29619009,1,,,
4333,3490737,-1.21341,-88.72479574,38.29618872,1,,,
4334,3490254,-1.22342,-88.72481699,38.29620788,1,,,
4335,3477704,-1.23438,-88.72493222,38.29668,1,,,
4336,3477705,-1.27545,-88.7249092,38.29667863,1,,,
4337,3477213,-1.26779,-88.72493045,38.29669779,1,,,
4338,3477214,-1.35535,-88.72490743,38.29669643,1,,,
4339,3343686,-1.38324,-88.78098516,38.30492912,1,,,
4340,3340441,-1.25433,-88.78103845,38.30509331,1,,,
4341,3340442,-1.25433,-88.78101543,38.30509196,1,,,
4342,3338347,-1.55957,-88.78109701,38.30520412,1,,,
4343,3337348,-1.91895,-88.78111477,38.30525885,1,,,
4344,3336992,-1.92914,-88.78111302,38.30527665,1,,,
4345,3336655,-1.51447,-88.78115731,38.30529715,1,,,
4346,3336294,-1.51447,-88.78115556,38.30531494,1,,,
4347,3335936,-1.39337,-88.78117683,38.30533408,1,,,
4348,3335937,-1.54431,-88.78115381,38.30533273,1,,,
4349,3335557,-1.39307,-88.78117508,38.30535188,1,,,
4350,3333466,-1.3718899,-88.78127968,38.3054654,1,,,
4351,3333467,-1.7561001,-88.78125666,38.30546404,1,,,
4352,3333135,-1.3718899,-88.78127793,38.30548319,1,,,
4353,3333136,-1.7561001,-88.7812549,38.30548184,1,,,
4354,3331422,-1.2248501,-88.78143032,38.30558163,1,,,
4355,3330409,-1.53125,-88.78147111,38.30563771,1,,,
4356,3330410,-1.42212,-88.78144809,38.30563636,1,,,
4357,3330061,-1.53125,-88.78146936,38.3056555,1,,,
4358,3330062,-1.42212,-88.78144634,38.30565415,1,,,
4359,3329720,-1.42914,-88.78146761,38.3056733,1,,,
4360,3329371,-1.9796799,-88.78146586,38.30569109,1,,,
4361,3327563,-1.47021,-88.78152616,38.30578411,1,,,
4362,3280919,-1.25244,-88.78137821,38.30822703,1,,,
4363,3280923,-1.23615,-88.77691169,38.30796426,1,,,
4364,3279926,-1.21637,-88.78139598,38.30828176,1,,,
4365,3273657,-1.21545,-88.77767718,38.30842089,1,,,
4366,3273310,-1.26367,-88.77769845,38.30844004,1,,,
4367,3267399,-1.2935801,-88.77817341,38.30879009,1,,,
4368,3221560,-1.2333699,-88.85553845,38.31567951,1,,,
4369,3221561,-1.4363101,-88.85551542,38.31567817,1,,,
4370,3221195,-1.242,-88.85553671,38.3156973,1,,,
4371,3221196,-1.5237401,-88.85551369,38.31569596,1,,,
4372,3220850,-1.36285,-88.85551195,38.31571375,1,,,
4373,3073700,-1.2796,-88.83248357,38.32149323,1,,,
4374,3070343,-1.53494,-88.83246095,38.32172454,1,,,
4375,3069383,-1.30969,-88.83243096,38.32179437,1,,,
4376,3069152,-1.3898,-88.83242922,38.32181216,1,,,
4377,3057947,-1.22043,-88.83241652,38.32265245,1,,,
4378,3046002,-1.2673301,-88.84915013,38.32466612,1,,,
4379,3045809,-1.33163,-88.84914839,38.32468391,1,,,
4380,2978798,-1.7896399,-88.84536097,38.33002831,1,,,
4381,2978554,-1.3837301,-88.84535923,38.33004611,1,,,
4382,2978329,-1.7879601,-88.84540355,38.33006658,1,,,
4383,2978330,-1.7879601,-88.84538052,38.33006524,1,,,
4384,2978331,-1.6964999,-88.84535749,38.3300639,1,,,
4385,2977817,-1.4848,-88.84535402,38.33009948,1,,,
4386,2976188,-1.67468,-88.84538966,38.33020893,1,,,
4387,2976189,-1.67468,-88.84536662,38.33020758,1,,,
4388,2781365,-1.36401,-88.74534398,38.34053339,1,,,
4389,2781366,-1.7503099,-88.74532095,38.34053203,1,,,
4390,2781367,-1.91064,-88.74529791,38.34053067,1,,,
4391,2781368,-1.91064,-88.74527488,38.34052931,1,,,
4392,2780725,-1.2262,-88.74515443,38.34057588,1,,,
4393,2780488,-1.2262,-88.74515267,38.34059367,1,,,
4394,2686426,-1.37518,-88.73803723,38.34763553,1,,,
4395,2584125,-1.54575,-88.7573617,38.35559486,1,,,
4396,2583856,-1.9457999,-88.80723876,38.35854382,1,,,
4397,2583857,-1.9457999,-88.80721572,38.35854247,1,,,
4398,2583877,-1.7582099,-88.75729083,38.35560858,1,,,
4399,2583879,-1.72604,-88.75724475,38.35560586,1,,,
4400,2583880,-1.72604,-88.75722171,38.3556045,1,,,
4401,2583593,-1.33887,-88.80723701,38.35856162,1,,,
4402,2583594,-1.33887,-88.80721397,38.35856027,1,,,
4403,2583616,-1.69189,-88.75738122,38.35563181,1,,,
4404,2583342,-1.85873,-88.75737946,38.3556496,1,,,
4405,2583350,-1.61081,-88.75719516,38.35563873,1,,,
4406,2583052,-1.5437599,-88.75740074,38.35566875,1,,,
4407,2583061,-1.88907,-88.7571934,38.35565652,1,,,
4408,2583062,-1.51627,-88.75717036,38.35565516,1,,,
4409,2582732,-1.37646,-88.80730089,38.35861904,1,,,
4410,2582759,-1.67102,-88.75739898,38.35568654,1,,,
4411,2582768,-1.9299001,-88.75719164,38.35567431,1,,,
4412,2582769,-1.7533,-88.7571686,38.35567295,1,,,
4413,2582770,-1.7638201,-88.75714556,38.35567159,1,,,
4414,2582413,-1.37646,-88.80729914,38.35863683,1,,,
4415,2582440,-1.67102,-88.75739722,38.35570433,1,,,
4416,2582449,-1.9299001,-88.75718988,38.3556921,1,,,
4417,2582450,-1.7533,-88.75716684,38.35569074,1,,,
4418,2582451,-1.7638201,-88.7571438,38.35568939,1,,,
4419,2582085,-1.3681,-88.80729739,38.35865462,1,,,
4420,2582115,-1.81705,-88.75739546,38.35572212,1,,,
4421,2582124,-1.93463,-88.75718812,38.35570989,1,,,
4422,2582125,-1.9192801,-88.75716508,38.35570854,1,,,
4423,2582126,-1.86069,-88.75714205,38.35570718,1,,,
4424,2541553,-1.2815599,-88.8032462,38.36120888,1,,,
4425,2541554,-1.2815599,-88.80322316,38.36120753,1,,,
4426,2541555,-1.27362,-88.80320012,38.36120618,1,,,
4427,2541556,-1.2467,-88.80317708,38.36120483,1,,,
4428,2541557,-1.29913,-88.80315404,38.36120348,1,,,
4429,2541558,-1.4506201,-88.80313099,38.36120213,1,,,
4430,2541559,-1.32892,-88.80310795,38.36120078,1,,,
4431,2541295,-1.43671,-88.80326749,38.36122803,1,,,
4432,2541296,-1.90552,-88.80324445,38.36122668,1,,,
4433,2541297,-1.90552,-88.80322141,38.36122533,1,,,
4434,2541298,-1.6936001,-88.80319837,38.36122398,1,,,
4435,2541299,-1.62585,-88.80317533,38.36122263,1,,,
4436,2541300,-1.63525,-88.80315229,38.36122128,1,,,
4437,2541301,-1.9568501,-88.80312925,38.36121993,1,,,
4438,2541036,-1.90106,-88.80319662,38.36124177,1,,,
4439,2540773,-1.90106,-88.80319487,38.36125956,1,,,
4440,2540495,-1.47797,-88.80319312,38.36127735,1,,,
4441,2540496,-1.76727,-88.80317008,38.361276,1,,,
4442,2540497,-1.79681,-88.80314704,38.36127465,1,,,
4443,2540498,-1.48279,-88.803124,38.3612733,1,,,
4444,2540499,-1.49158,-88.80310096,38.36127195,1,,,
4445,2540256,-1.58868,-88.80316833,38.3612938,1,,,
4446,2540257,-1.53668,-88.80314529,38.36129244,1,,,
4447,2540258,-1.24945,-88.80312225,38.36129109,1,,,
4448,2535632,-1.39038,-88.80308729,38.36164694,1,,,
4449,2535633,-1.8056,-88.80306425,38.36164559,1,,,
4450,2535383,-1.52789,-88.80308554,38.36166473,1,,,
4451,2535384,-1.67371,-88.8030625,38.36166338,1,,,
4452,2535136,-1.43622,-88.80308379,38.36168252,1,,,
4453,2535137,-1.53162,-88.80306075,38.36168117,1,,,
4454,2526096,-1.37579,-88.80700517,38.36257432,1,,,
4455,2526097,-1.27991,-88.80698213,38.36257297,1,,,
4456,2525852,-1.41406,-88.80700342,38.36259212,1,,,
4457,2525853,-1.2590899,-88.80698038,38.36259077,1,,,
4458,2525610,-1.41406,-88.80700168,38.36260991,1,,,
4459,2525611,-1.2590899,-88.80697864,38.36260856,1,,,
4460,2525375,-1.33411,-88.80395854,38.36244956,1,,,
4461,2525376,-1.33411,-88.8039355,38.36244821,1,,,
4462,2489942,-1.38071,-88.79090632,38.36415369,1,,,
4463,2489943,-1.92188,-88.79088328,38.36415234,1,,,
4464,2489613,-1.66098,-88.79090457,38.36417148,1,,,
4465,2457000,-1.26346,-88.76275926,38.36428801,1,,,
4466,2456674,-1.45798,-88.76273446,38.36430445,1,,,
4467,2456374,-1.45798,-88.7627327,38.36432224,1,,,
4468,2455750,-1.31146,-88.76263702,38.36435239,1,,,
4469,2455751,-1.40021,-88.76261398,38.36435103,1,,,
4470,2455752,-1.40021,-88.76259094,38.36434968,1,,,
4471,2361784,-1.37286,-88.72891669,38.36645901,1,,,
4472,2361283,-1.37286,-88.72891493,38.3664768,1,,,
4473,2347333,-1.29117,-88.7309764,38.36718937,1,,,
4474,2295005,-1.20364,-88.73636706,38.3693873,1,,,
4475,2294489,-1.27176,-88.73654963,38.36941599,1,,,
4476,2294490,-1.4177901,-88.73652658,38.36941462,1,,,
4477,2270249,-1.4590501,-88.80595651,38.37443072,1,,,
4478,2269887,-1.32907,-88.80595476,38.37444851,1,,,
4479,2267465,-1.323,-88.78644882,38.37341208,1,,,
4480,2267045,-1.59793,-88.78644707,38.37342987,1,,,
4481,2267046,-1.25125,-88.78640098,38.37342716,1,,,
4482,2266679,-1.63293,-88.78644531,38.37344766,1,,,
4483,2266272,-1.92688,-88.78644356,38.37346545,1,,,
4484,2265399,-1.65207,-88.7864631,38.37350239,1,,,
4485,2261889,-1.22171,-88.78640299,38.37364202,1,,,
4486,2250729,-1.44531,-88.78659312,38.37406477,1,,,
4487,2168145,-1.2334,-88.79643656,38.37884761,1,,,
4488,2128964,-1.45566,-88.74144734,38.37752583,1,,,
4489,2025833,-1.28864,-88.79440369,38.38631578,1,,,
4490,2025486,-1.28864,-88.79440194,38.38633357,1,,,
4491,2025138,-1.54926,-88.79440019,38.38635136,1,,,
4492,2014982,-1.27371,-88.71527397,38.38222228,1,,,
4493,2014630,-1.50342,-88.7152722,38.38224008,1,,,
4494,2006859,-1.61115,-88.71549384,38.38257534,1,,,
4495,2006860,-1.21637,-88.71547079,38.38257398,1,,,
4496,2001642,-1.44196,-88.71558783,38.38279567,1,,,
4497,2044835,-1.32031,-89.07579015,38.40152596,1,,,
4498,2044421,-1.32031,-89.07578846,38.40154376,1,,,
4499,2044001,-1.27057,-89.0758329,38.40156415,1,,,
4500,2044002,-1.27057,-89.07580984,38.40156285,1,,,
4501,2044003,-1.737,-89.07578678,38.40156155,1,,,
4502,2043534,-1.95276,-89.07583121,38.40158195,1,,,
4503,2043535,-1.95276,-89.07580816,38.40158065,1,,,
4504,2043536,-1.87683,-89.0757851,38.40157935,1,,,
4505,2043083,-1.4527,-89.07585259,38.40160104,1,,,
4506,2043084,-1.97516,-89.07582953,38.40159974,1,,,
4507,2043085,-1.97516,-89.07580647,38.40159844,1,,,
4508,2043086,-1.66687,-89.07578341,38.40159714,1,,,
4509,2042633,-1.5203201,-89.07585091,38.40161884,1,,,
4510,2041225,-1.60956,-89.07584586,38.40167223,1,,,
4511,2040774,-1.44482,-89.07582112,38.40168872,1,,,
4512,2040775,-1.44482,-89.07579806,38.40168742,1,,,
4513,2040330,-1.44482,-89.07581943,38.40170652,1,,,
4514,2040331,-1.44482,-89.07579637,38.40170522,1,,,
4515,2038943,-1.85236,-89.07576827,38.40175731,1,,,
4516,2038524,-1.5705,-89.0758127,38.4017777,1,,,
4517,2038525,-1.5705,-89.07578964,38.4017764,1,,,
4518,2038526,-1.9859,-89.07576658,38.4017751,1,,,
4519,2038180,-1.38885,-89.07583408,38.4017968,1,,,
4520,2037842,-1.4117399,-89.07583239,38.40181459,1,,,
4521,2037843,-1.94135,-89.07580933,38.40181329,1,,,
4522,2037844,-1.94135,-89.07578628,38.401812,1,,,
4523,2037501,-1.23944,-89.07585377,38.40183369,1,,,
4524,2037503,-1.35034,-89.07580765,38.40183109,1,,,
4525,2037504,-1.35034,-89.07578459,38.40182979,1,,,
4526,2037505,-1.33368,-89.07576154,38.40182849,1,,,
4527,2024866,-1.3164099,-89.08461952,38.40302491,1,,,
4528,2017092,-1.36914,-89.14529734,38.406835,1,,,
4529,2017093,-1.36914,-89.14527428,38.40683372,1,,,
4530,2016731,-1.36914,-89.14529567,38.4068528,1,,,
4531,2016732,-1.36914,-89.14527261,38.40685152,1,,,
4532,2012336,-1.26941,-89.14356917,38.4069712,1,,,
4533,2011883,-1.2895499,-89.14506646,38.40707259,1,,,
4534,2011884,-1.2895499,-89.1450434,38.4070713,1,,,
4535,2011889,-1.48706,-89.14386729,38.40700571,1,,,
4536,2011894,-1.57544,-89.14354444,38.40698771,1,,,
4537,2011895,-1.41345,-89.14352138,38.40698642,1,,,
4538,2011437,-1.29425,-89.14501867,38.40708781,1,,,
4539,2011446,-1.32697,-89.1446497,38.40706724,1,,,
4540,2011447,-1.32697,-89.14462664,38.40706595,1,,,
4541,2011452,-1.72302,-89.14349665,38.40700293,1,,,
4542,2011030,-1.47491,-89.14464803,38.40708503,1,,,
4543,2011031,-1.47491,-89.14462497,38.40708375,1,,,
4544,2011039,-1.63348,-89.14391008,38.40704388,1,,,
4545,2011040,-1.40277,-89.14388702,38.40704259,1,,,
4546,2011042,-1.20996,-89.14349498,38.40702073,1,,,
4547,2011043,-1.9065599,-89.14347192,38.40701944,1,,,
4548,2011044,-1.2410901,-89.14344886,38.40701815,1,,,
4549,2011045,-1.53125,-89.1434258,38.40701687,1,,,
4550,2010587,-1.29065,-89.14430045,38.40708354,1,,,
4551,2010588,-1.24097,-89.14427739,38.40708225,1,,,
4552,2010589,-1.3740799,-89.14425433,38.40708097,1,,,
4553,2010592,-1.40448,-89.14418515,38.40707711,1,,,
4554,2010599,-1.7703201,-89.14393148,38.40706296,1,,,
4555,2010604,-1.84918,-89.14340107,38.40703338,1,,,
4556,2010605,-1.84918,-89.14337801,38.40703209,1,,,
4557,2010112,-1.58527,-89.14397593,38.40708333,1,,,
4558,2009639,-1.58527,-89.14397426,38.40710113,1,,,
4559,2009152,-1.49194,-89.14332689,38.40708291,1,,,
4560,2007783,-1.41418,-89.14327577,38.40713373,1,,,
4561,2007784,-1.4229701,-89.14325271,38.40713244,1,,,
4562,2007790,-1.47083,-89.14290679,38.40711315,1,,,
4563,2007791,-1.6365401,-89.14288373,38.40711186,1,,,
4564,2007792,-1.48602,-89.14286067,38.40711058,1,,,
4565,2007793,-1.26526,-89.14283761,38.40710929,1,,,
4566,2007333,-1.4491,-89.14306655,38.40713995,1,,,
4567,2007335,-1.27222,-89.14302043,38.40713738,1,,,
4568,2007337,-1.9670399,-89.14292819,38.40713223,1,,,
4569,2007341,-1.49121,-89.14283594,38.40712709,1,,,
4570,2006431,-1.52142,-89.14257894,38.40714853,1,,,
4571,2006432,-1.25208,-89.14255588,38.40714724,1,,,
4572,2006433,-1.25208,-89.14253282,38.40714596,1,,,
4573,2005949,-1.22314,-89.1426234,38.4071689,1,,,
4574,2005469,-1.22314,-89.14262173,38.4071867,1,,,
4575,2004601,-1.21088,-89.14222636,38.40720042,1,,,
4576,2004602,-1.3460701,-89.1422033,38.40719913,1,,,
4577,2004183,-1.3348401,-89.14238612,38.40722722,1,,,
4578,2003359,-1.22839,-89.14212911,38.40724866,1,,,
4579,2003360,-1.22839,-89.14210605,38.40724738,1,,,
4580,2002916,-1.9035,-89.14208132,38.40726389,1,,,
4581,2002498,-1.2417001,-89.14207966,38.40728169,1,,,
4582,1959665,-1.2337,-89.10866036,38.40743433,1,,,
4583,1942394,-1.21918,-89.10845834,38.40810283,1,,,
4584,1365859,-1.69635,-89.11525867,38.4270003,1,,,
4585,1365860,-1.69635,-89.1152356,38.42699901,1,,,
4586,1365241,-1.55591,-89.11521086,38.42701551,1,,,
4587,1365242,-1.25903,-89.11518779,38.42701422,1,,,
4588,1360046,-1.3528399,-89.13946413,38.42851421,1,,,
4589,1342308,-1.46051,-89.13930208,38.42900609,1,,,
4590,1342309,-1.46051,-89.13927901,38.4290048,1,,,
4591,1341677,-1.70587,-89.13932348,38.42902517,1,,,
4592,1341678,-1.62177,-89.13930041,38.42902388,1,,,
4593,1341679,-1.62177,-89.13927734,38.4290226,1,,,
4594,1341070,-1.27356,-89.13932181,38.42904297,1,,,
